19759	21
19760	21
25580	21
25581	21
23991	21
2103	21
23992	21
2104	21
21367	21
21372	21
44078	21
44079	21
12365	21
12364	21
14215	21
14216	21
36417	21
17843	21
17844	21
1759	21
1762	21
17932	21
17933	21
36398	21
12197	21
37520	21
12196	21
37519	21
3665	21
14123	21
8628	210
4399	210
4400	210
11594	210
8620	210
37668	210
8632	210
8629	210
8631	210
40266	210
15725	211
15727	211
44	212
43	212
15128	213
17156	213
17157	213
15816	213
15817	213
20642	214
11565	215
11564	215
10376	215
10377	215
28391	215
40410	215
40411	215
28390	215
11568	216
11569	216
15728	216
21324	217
21325	217
39416	217
28925	217
15832	218
30568	218א
9644	219
9645	219
29830	21א
29832	21א
1095	22
1097	22
13367	22
13369	22
17532	22
17531	22
5502	22
5499	22
27744	22
27743	22
30566	22
30567	22
41898	22
2105	22
2106	22
40913	22
40911	22
312	22
36881	22
27977	22
27978	22
38750	22
14786	22
14787	22
38751	22
25680	22
25681	22
12356	22
12354	22
1915	22
1916	22
28613	22
28614	22
40912	22
40915	22
11596	220
11595	220
46	220
47	220
8640	220
8639	220
13764	220
13765	220
8646	220
8648	220
8643	220
4161	221
4162	221
5148	221
5149	221
15820	221
15821	221
18086	221
18572	221
28144	222
28143	222
25487	222
11205	222
11206	222
18207	222
18576	222
12292	224
12293	224
18261	224
18573	224
18217	225
18540	225
17927	225
40162	226
40163	226
20625	226
20624	226
3364	226
33664	226
3365	227
33229	228
33627	228
11101	228
11102	228
9646	229
9647	229
36880	22א
37125	22א
37124	22א
40973	22א
40974	22א
5500	22א
2358	23
24224	23
19761	23
19762	23
1100	23
1099	23
10188	23
15499	23
2107	23
15498	23
2108	23
17535	23
17534	23
33663	23
17130	23
17703	23
17704	23
17131	23
25683	23
25682	23
15474	23
15473	23
28273	23
28274	23
11436	23
10857	23
10858	23
14862	23
10186	23
11327	23
11329	23
3684	23
10187	23
11598	230
11597	230
29501	230
29502	230
7728	230
8656	230
7727	230
8663	230
8665	230
8657	230
40011	231
9486	231
9485	231
15131	232
15133	232
23730	233
23731	233
30730	233
30731	233
15136	234
15135	234
27044	236
1035	236
1034	236
13717	236
13718	236
18736	237
18378	237
17826	238
17827	238
18325	238
18773	238
10977	239
10976	239
40167	239
40168	239
9648	239
9649	239
33662	23א
8494	23א
41206	23א
3672	23א
28001	23א
28002	23א
10195	24
17538	24
17537	24
22826	24
22825	24
3697	24
36593	24
3695	24
36594	24
11028	24
39930	24
11026	24
39929	24
18162	24
37584	24
10193	24
10189	24
8284	24
